GEOID,coniferPct,ripariaPct,hardwooPct,coniHarPct,devPct,sumCarPeKm,pct_nonWhi,categ
370319709041,0,0.169,0.169,0,36.78,5.81,3.27,Majority white
370319708013,6.466,4.158,8.939,1.325,39.012,15.86,2.841,Majority white
370319701023,1.044,32.706,2.074,1.313,1.762,12.055,1.704,Majority white
370319701021,0,14.879,0.533,0.008,4.878,8.757,3.947,Majority white
370319708062,0.105,0.945,0.21,0,54.01,7.124,4.958,Majority white
370319710031,0.005,0.088,0.06,0.005,11.084,0.961,1.542,Majority white
370319703041,0,0,0,0,85.913,1.147,13.725,Majority white
370319708061,8.7,2.469,3.01,0.447,78.491,11.817,1.374,Majority white
370190205181,9.881,0.606,0.625,7.742,79.461,15.445,1.754,Majority white
370190205174,14.029,3.636,0.957,5.435,64.842,11.919,8.748,Majority white
370190205163,0.141,0.457,0,0,96.654,21.784,3.512,Majority white
370190205084,15.526,50.443,0.604,3.052,25.256,21.139,13.165,Majority white
370190205171,6.184,6.278,1.124,3.217,74.114,14.1,9.781,Majority white
370190205172,1.176,10.643,0.754,0.543,74.232,11.863,5.307,Majority white
370190205173,5.065,11.427,1.695,1.988,67.078,18.22,6.595,Majority white
370190205182,0.081,0.432,0,0,96.733,19.559,1.389,Majority white
370190201061,34.401,27.823,3.232,6.243,20.483,31.745,17.574,Majority white
370190205151,7.067,0.579,0.07,0,86.034,16.899,3.536,Majority white
370190205152,0.404,0.333,0,0,87.698,14.811,2.209,Majority white
370190201082,5.955,36.979,1.205,1.587,44.539,23.337,43.045,Majority white
370190205162,5.366,0.587,0.112,0,93.429,23.429,3.646,Majority white
370190205183,28.223,19.804,2.873,2.924,38.686,21.444,10.056,Majority white
370190203151,0,0,0,0,86.695,6.588,2.667,Majority white
370190203133,0,0,0,0,99.502,7.451,2.328,Majority white
370190203152,0,1.109,0.871,0,87.98,8.359,4.208,Majority white
370190203153,0,1.037,0.135,0,58.529,6.228,3.315,Majority white
370190203141,0.031,17.382,0.276,0.031,59.763,9.394,2.151,Majority white
370190203053,12.909,18.407,6.272,0.483,50.163,20.35,8.699,Majority white
370190202053,20.139,33.1,5.34,6.154,10.688,24.781,8.447,Majority white
370190201053,1.563,1.233,0.538,0.434,95.67,18.726,20.205,Majority white
370190201022,28.433,17.848,5.057,4.907,27.613,23.172,12.88,Majority white
370190201072,0.279,3.962,0.837,0.028,94.457,19.288,33.36,Majority white
370190203161,0.123,26.275,0.843,0.023,26.363,4.468,0.92,Majority white
370190204053,8.394,26.086,4.067,3.622,49.945,27.442,8.223,Majority white
370190203043,13.252,40.872,0.188,0.258,40.325,20.845,1.195,Majority white
370190203113,0.738,8.95,0.802,0.577,54.82,6.882,4.921,Majority white
370190204081,26.113,21.457,4.094,0.577,41.136,20.273,20.163,Majority white
370190206032,26.435,19.566,2.917,4.121,31.424,26.107,39.135,Majority white
370190204082,0,3.645,0,0.494,94.285,14.355,14.558,Majority white
370190204093,3.291,0.924,0.887,0.518,91.078,24.969,5.895,Majority white
370190203154,0,9.98,0,0,53.994,3.086,4.044,Majority white
370190205042,23.891,15.407,0.489,0,56.592,20.024,10.442,Majority white
370190205043,0.594,0,0,0,97.839,26.576,4.148,Majority white
370190206013,28.473,49.36,0.627,2.407,4.498,31.311,26.76,Majority white
370190204083,25.041,14.644,3.075,0.037,42.76,15.728,15.677,Majority white
370190205131,29.809,24.158,3.559,3.494,32.892,23.89,15.768,Majority white
370190205142,6.96,4.435,1.026,0.253,80.915,20.576,4.589,Majority white
371379502023,6.995,18.81,0.485,2.794,6.345,12.308,10.888,Majority white
371379502042,17.534,36.301,8.565,8.979,11.263,28.886,4.289,Majority white
371379502031,12.733,16.536,3.096,0.553,37.231,25.847,21.552,Majority white
371379502032,2.534,4.276,1.611,1.676,12.677,6.659,35.522,Majority white
371379502033,3.225,4.102,1.224,7.525,50.181,19.794,20.276,Majority white
371070113022,8.26,17.823,0.111,0.601,37.499,23.816,27.872,Majority white
371070110014,0.073,0.029,0,0.527,80.592,22.544,18.034,Majority white
371070112012,11.577,16.759,0.212,3.317,33.141,22.892,23.327,Majority white
371070113011,4.539,10.011,0.218,6.366,53.443,17.917,25.081,Majority white
371070113021,4.229,20.863,0.645,5.867,25.368,27.67,31.019,Majority white
371070113012,8.683,16.559,0.106,5.322,34.202,23.294,44.973,Majority white
371070112022,3.945,11.922,0.699,7.79,30.224,23.381,16.322,Majority white
371070112021,7.884,8.826,0.131,12.35,25.489,21.731,20.745,Majority white
371070112013,6.417,16.348,0.058,10.783,20.698,21.594,30.933,Majority white
371070112011,17.986,13.365,0.747,9.307,16.675,21.581,21.201,Majority white
370190203131,0,1.173,0.098,0,82.38,1.488,1.679,Majority white
370190203052,1.855,4.947,1.608,1.144,73.68,13.024,4.644,Majority white
370190202061,27.986,23.176,5.108,3.509,8.147,22.845,12.761,Majority white
370190205161,15.35,8.54,0.278,0,59.073,15.76,4.989,Majority white
370190205143,0.329,0.659,0.124,0.082,96.96,10.266,3.76,Majority white
370190204071,3.618,2.085,1.921,0.02,85.402,20.423,3.466,Majority white
370190203122,37.951,14.889,5.345,2.206,37.414,22.176,27.753,Majority white
370190201012,14.409,37.831,7.04,14.37,16.304,39.218,48.556,Majority white
370190201071,0.334,0.067,0.267,0,96.897,17.847,27.717,Majority white
370190203111,16.378,14.06,3.723,0.054,49.251,21.358,6.919,Majority white
370190204072,0.058,2.892,0.058,0.058,88.937,11.177,1.982,Majority white
370190204063,0,1.021,0,0,69.864,1.637,1.584,Majority white
370190203083,0.144,2.302,0.432,0,82.932,10.278,3.359,Majority white
370190204092,8.756,6.469,3.136,0.033,49.463,15.15,4.637,Majority white
370190204091,1.666,1.631,0.486,0.486,81.536,9.356,2.207,Majority white
370190201052,1.707,0,0,0.164,92.056,17.601,6.674,Majority white
370190205083,17.177,15.963,0.476,0,54.942,23.335,3.11,Majority white
370190205141,20.479,3.289,4.511,0.875,62.524,20.091,13.627,Majority white
370190205112,0.036,1.845,0.109,0,69.965,14.511,3.933,Majority white
370190205113,4.26,6.451,2.702,1.388,66.169,15.57,7.063,Majority white
370190205132,38.96,8.818,6.893,1.579,39.905,26.032,24.107,Majority white
370190205103,0,1.08,0.077,0,91.622,8.869,6.181,Majority white
370190203044,11.675,22.12,3.674,0.051,55.211,15.098,4.287,Majority white
370190205154,0.483,0,0,0,98.184,15.903,9.55,Majority white
370190203045,5.761,6.119,0.331,0.055,86.411,13.426,4.795,Majority white
370190201073,4.574,8.598,1.016,3.092,76.023,22.532,26.655,Majority white
370190204061,0,6.652,0,0,37.464,1.909,0,Majority white
370190205104,0,1.186,0,0,85.983,7.297,13.816,Majority white
370190204062,0,6.327,0.096,0,67.987,4.304,2.941,Majority white
370190201081,0,0.678,0,0.036,93.586,22.231,18.566,Majority white
370190203132,0,0.274,0.091,0,90.595,4.146,1.615,Majority white
370190203112,18.03,24.72,3.019,0.636,42.799,21.199,9.587,Majority white
370190204073,0,0.149,0,0,93.628,11.938,10.814,Majority white
370190201051,23.853,6.994,1.178,0.228,66.369,27.973,13.009,Majority white
370190202051,15.913,18.175,1.253,3.289,48.809,22.001,4.704,Majority white
370190203123,48.222,28.427,3.583,3.753,7.405,27.265,1.093,Majority white
370190204094,0,0,0,0,100.056,10.255,7.432,Majority white
370190202052,15.003,5.106,5.076,6.048,66.924,31.136,11.855,Majority white
370190203121,33.905,28.732,2.434,0,29.305,20.691,14.038,Majority white
370190205153,0,0.167,0,0,87.782,20.309,22.893,Majority white
370190203082,0,0.729,0,0,92.319,6.78,1.774,Majority white
371679309021,14.325,0.442,23.235,4.569,22.161,22.319,6.075,Majority white
371679309023,10.085,1.779,27.625,6.102,16.051,24.263,3.811,Majority white
371679308012,10.657,0.884,26.703,5.857,19.342,23.719,4.671,Majority white
371679311023,8.582,2.683,11.646,7.505,22.608,18.196,10.815,Majority white
371679311022,16.942,0.544,21.037,11.745,15.198,23.318,28.834,Majority white
371679311011,3.147,0.16,15.686,5.764,45.084,34.241,15.724,Majority white
371679311012,13.967,0.794,24.706,5.597,20.493,26.325,6.25,Majority white
371679312042,0,0,1.524,2.249,95.838,22.805,18.956,Majority white
371679312043,0,0.397,0.794,0.289,98.415,18.182,19.796,Majority white
371679310022,15.201,0.391,20.199,6.361,21.662,19.789,9.049,Majority white
371679310021,11.34,2.014,22.519,5.032,19.198,25.156,7.598,Majority white
371679310023,15.436,1.087,33.615,12.216,16.745,37.199,16.529,Majority white
371679309012,9.36,1.015,18.036,9.701,18.49,24.669,14.449,Majority white
371679310012,14.298,0.739,19.886,9.688,12.37,21.14,9.246,Majority white
371679312033,0.421,0.234,5.28,5.653,88.212,15.128,68.703,Majority white
371679309022,8.547,1.997,19.508,4.278,32.299,19.409,12.409,Majority white
371679309011,11.412,2.512,18.889,5.377,26.095,23.878,15.501,Majority white
371679310011,12.638,1.832,24.331,8.858,16.896,28.488,8.927,Majority white
371679311021,18.035,1.295,19.505,6.275,30.943,27.457,32.699,Majority white
371679312031,0,0,1.02,1.428,97.101,9.871,80.756,Majority Minority
371679308013,9.058,0.129,16.933,5.5,19.815,13.369,11.237,Majority white
371679312041,0,0,1.289,2.239,96.294,17.885,27.382,Majority white
371679312032,0,0,1.749,0,98.187,16.836,67.108,Majority white
371119701022,21.752,1.184,45.795,4.333,13.907,57.57,10.565,Majority white
371119701012,16.961,1.209,69.482,0.613,7.027,71.59,11.674,Majority white
371119709024,13.186,0.513,58.362,3.085,15.641,56.044,4.009,Majority white
371119709041,9.503,0.662,41.497,9.143,25.076,37.423,8.287,Majority white
371119709032,15.306,1.123,62.79,4.226,8.977,50.971,4.496,Majority white
371119709031,8.208,0.724,49.765,6.037,26.324,44.397,27.778,Majority white
371119709033,15.26,1.721,49.929,5.159,13.366,39.822,1.239,Majority white
371119709042,10.978,2.366,46.47,7.186,15.547,38.967,6.472,Majority white
371119701021,10.994,0.883,74.702,0.975,7.244,74.776,4.692,Majority white
371119701011,8.596,0.558,80.787,0.833,6.845,77.034,2.957,Majority white
371759605011,2.004,0.413,84.212,0.441,10.523,80.802,0.922,Majority white
371759604031,5.265,0.902,79.129,0.722,9.38,82.111,2.692,Majority white
371759604032,1.969,0.186,78.034,0.448,17.407,79.406,1.406,Majority white
371759602011,2.171,0.408,76.887,0.451,19.398,82.221,15.471,Majority white
371759605022,2.748,0.314,82.306,0.172,12.963,77.897,5.397,Majority white
371759605023,3.983,0.208,83.312,0.761,8.504,80.246,2.229,Majority white
371759603022,0,3.245,1.007,0,71.844,8.791,5.197,Majority white
371759605021,2.781,0.166,90.414,1.039,3.853,83.935,1.554,Majority white
371759605012,1.102,2.641,48.127,0.497,16.938,46.507,2.535,Majority white
371759604041,6.452,1.036,75.301,1.21,11.07,79.256,3.04,Majority white
371759603024,2.4,0.976,9.871,0.43,58.441,41.327,2.81,Majority white
371759605013,6.013,0.334,65.824,0.48,24.916,71.76,2.318,Majority white
371759606012,9.921,0.397,78.428,0.362,7.714,75.938,1.942,Majority white
371759606011,6.265,0.099,83.959,0.527,7.509,85.013,7.865,Majority white
371759605014,7.798,0.081,78.388,0.476,11.409,81.442,1.634,Majority white
371759606021,1.584,0.299,72.645,1.055,17.9,78.358,2.452,Majority white
371759602022,2.792,1.492,76.897,0.218,16.472,77.081,10.764,Majority white
371759606022,2.653,0.769,79.951,0.478,12.038,77.753,7.368,Majority white
371759604013,0.415,1.632,23.95,0.16,51.523,51.741,2.33,Majority white
371759601004,4.001,0.169,55.478,0.262,35.902,64.636,13.437,Majority white
371759604033,0.608,0.056,5.056,0.011,86.787,71.152,2.032,Majority white
371759601003,1.572,7.87,13.744,1.068,42.654,25.977,15.828,Majority white
371759603011,0.062,1.555,0.529,0.031,87.115,9.375,10.014,Majority white
371759603023,1.142,6.653,22.184,0.321,49.458,41.854,7.308,Majority white
371759603012,0,2.128,0.995,0.301,55.869,9.462,9.805,Majority white
371759602021,0,0.791,0.132,0,96.26,19.012,22.358,Majority white
370499610042,0.862,3.449,1.976,3.15,69.252,20.767,6.166,Majority white
370499603022,12.014,34.022,1.711,8.236,7.26,23.587,24.847,Majority white
370499602022,12.29,25.238,3.029,5.744,15.762,21.56,31.015,Majority white
370499611022,7.703,71.972,0.779,3.889,3.769,40.414,25.659,Majority white
370499611021,2.141,0.639,0.128,2.396,88.787,17.597,17.185,Majority white
370499611012,1.08,0.99,2.345,2.345,31.328,12.094,18.224,Majority white
370499612013,2.453,0.613,7.273,5.433,67.206,15.782,24.924,Majority white
370499610031,2.502,3.121,1.474,1.053,74.38,11.812,21.895,Majority white
370499603011,7.327,35.738,6.373,4.201,14.715,37.269,29.824,Majority white
370499605022,2.356,17.512,3.534,2.711,32.633,23.093,53.02,Majority white
370499610043,17.953,45.766,5.732,15.722,6.61,48.544,20.841,Majority white
370499613033,10.081,7.692,2.847,4.293,27.115,18.321,45.841,Majority white
370499603023,11.853,16.306,0.611,4.452,13.103,15.864,35.073,Majority white
370499603012,37.484,12.315,2.89,8.215,11.544,24.016,31.84,Majority white
370499609003,0,0,0,0,100.329,0,32.353,Majority white
370499610041,0.245,1.741,0.299,0.354,74.766,9.108,30.798,Majority white
370499602021,30.307,31.417,2.008,5.449,7.22,31.283,36.235,Majority white
370499610032,4.464,9.386,4.978,1.964,73.772,34.204,13.635,Majority white
370499610033,12.944,15.098,9.339,8.481,45.598,36.155,13.023,Majority white
370499611011,2.517,1.348,4.861,7.391,36.55,24.669,14.741,Majority white
370499602012,7.147,40.403,3.304,2.888,12.74,27.808,30.815,Majority white
370499603021,14.869,15.119,4.355,10.139,11.645,22.183,36.354,Majority white
370499602023,5.227,8.523,3.229,2.027,47.073,16.718,30.285,Majority white
370499605012,14.27,12.682,4.005,5.403,45.022,23.087,38.733,Majority white
370499602011,5.372,43.988,4.364,5.017,20.107,40.225,27.211,Majority white
370499605013,0,0,0,0,100.284,3.863,48.487,Majority white
370499601024,4.165,36.801,0.798,0.144,34.607,27.787,18.265,Majority white
370499605021,0.801,5.669,0.352,0.08,60.705,17.673,27.155,Majority white
370499605011,12.888,9.141,1.083,12.555,56.488,24.032,35.177,Majority white
371759603013,0.532,5.562,3.531,0.097,62.343,26.268,11.067,Majority white
371759603021,0,0,0,0,79.288,28.112,6.526,Majority white
371290115041,2.339,38.301,1.619,0.998,33.272,37.489,11.401,Majority white
371290121113,0,3.872,0,0.142,94.864,16.501,7.958,Majority white
371290115032,7.333,32.356,0.821,1.979,29.605,21.858,55.748,Majority white
371290121071,3.346,2.079,0.976,0.127,38.416,6.513,2.711,Majority white
371290115022,13.234,1.264,0.266,0.033,84.19,19.692,26.852,Majority white
371290116121,2.856,28.37,0.417,0.922,65.34,27.679,14.958,Majority white
371290116091,0.865,7.05,0.346,0.519,89.665,28.721,26.087,Majority white
371290115042,2.443,26.882,0.967,0.267,62.093,22.958,24.106,Majority white
371290120122,0.339,0.966,3.003,0,65.965,21.504,3.233,Majority white
371290121091,0.315,0.436,0,0.061,92.839,14.714,6.591,Majority white
371290117013,0.435,1.423,0.079,0.356,97.646,12.896,2.9,Majority white
371290116122,0.079,0.198,0,0.158,95.947,20.303,15.343,Majority white
371290123004,0.135,0.367,0.538,0,88.88,20.485,4.727,Majority white
371290116084,0.062,0.499,0,0.031,96.446,22.514,32.007,Majority white
371290116112,0,0,0,0,100.365,27.091,16.833,Majority white
371290116111,0,0.104,0,0,99.831,28.034,19.398,Majority white
371290121112,16.082,12.791,2.295,1.645,22.358,10.672,11.706,Majority white
371290116093,5.937,19.27,0.478,4.6,36.245,13.409,14.619,Majority white
371290106004,2.439,0.239,0.143,1.004,95.79,18.029,16.573,Majority white
371290116113,0.038,0.038,0,0,98.868,16.337,18.61,Majority white
371290119051,0.129,0,0,0,99.96,14.163,18.523,Majority white
371290119052,0,0.104,0.104,0,91.081,16.573,3.675,Majority white
371290120113,0.038,0,0.038,0.038,98.029,23.114,18.341,Majority white
371290120043,0,0,0,0,99.825,32.032,5.294,Majority white
371290107004,0.913,13.424,0,0.365,81.822,23.743,46.436,Majority white
371290107003,5.196,1.528,0,0.204,91.39,14.603,47.342,Majority white
371290120111,1.893,0.068,0.101,0,97.409,12.837,7.148,Majority white
371290120094,0.092,0,0,0,99.179,24.007,20.434,Majority white
371290120112,0.069,0,0,0,99.57,15.048,11.812,Majority white
371290120121,0.344,0.648,2.571,0.628,70.957,13.948,2.174,Majority white
371290105041,0.475,3.326,0.119,0,88.746,21.107,23.559,Majority white
371290105031,0.881,0,0,0,98.358,9.291,18.349,Majority white
371290105043,3.178,1.423,0.237,1.992,89.547,18.492,25.423,Majority white
371290105032,0,0,0,0,100.522,12.099,13.708,Majority white
371950006021,1.981,0.961,0.24,4.353,90.055,14.082,39.386,Majority white
371950013021,3.082,11.108,0.432,4.261,36.472,15.026,23.949,Majority white
371950007024,0.739,8.774,0.197,3.894,80.646,18.48,72.618,Majority Minority
371950004013,0.072,0.865,0,0.216,98.498,9.318,39.672,Majority white
371950015011,3.26,11.806,0.728,8.188,31.031,15.358,22.49,Majority white
371950013023,9.507,10.074,0.212,17.006,16.135,16.471,24.201,Majority white
371950007011,0,0,0,0,88.034,6.436,86.565,Majority Minority
371950005023,0,0,0,0.647,98.998,5.793,46.81,Majority white
371950004011,0,0,0,0,100.053,5.785,60.071,Majority white
371950007022,0,0,0,0,99.891,0,87.5,Majority Minority
371950007012,0.745,23.62,0.689,3.607,42.72,24.678,89.072,Majority Minority
371950006012,0,0,0,0,97.077,13.384,70.86,Majority Minority
371950004014,0,0,0,0,99.355,33.309,49.036,Majority white
371950007023,0,0,0,0,98.418,0.125,86.683,Majority Minority
371290119061,0,0,0,0,98.928,8.819,24.91,Majority white
371290121062,0.156,5.741,0.584,0.019,68.716,16.62,9.098,Majority white
371290105042,0,0,0,0,99.952,14.832,30.577,Majority white
371290121033,0.658,0.041,0,0,99.186,17.874,4.094,Majority white
371290121081,0.356,0.428,0.095,0,83.782,16.433,7.727,Majority white
371290120083,0,0,0,0,100.499,20.114,17.946,Majority white
371290121063,0.474,9.404,0.679,0.051,53.736,10.085,8.377,Majority white
371290120074,0,0,0,0,98.642,5.171,11.577,Majority white
371290116053,0,0,0,0,99.599,16.383,34.933,Majority white
371290115012,0,0,0,0,99.93,9.97,28.006,Majority white
371290121072,0,0.123,0.031,0,99.431,17.912,9.584,Majority white
371290115013,0,0,0.126,0,99.966,8.572,16.232,Majority white
371290116102,2.765,3.259,0.09,0.764,88.589,16.794,24.795,Majority white
371290116092,11.188,11.486,0.465,0,60.819,12.992,25.383,Majority white
